DSE index,"DLA HW (pes, bw)","RRAM HW (tiles, bw)",DLA layernum,RRAM layernum,DLA EDP,RRAM EDP,DLA area,restraint
278,1536 44,6 20,17,46,926131674.133125,2.5244301309434336e+17,105906000000000.0,pass
279,1536 48,6 16,17,46,926131674.133125,2.5260239179149494e+17,115534000000000.0,pass
280,1536 16,7 48,16,47,752773328.9606249,2.7227396219255472e+17,38512000000000.0,pass
281,1536 20,7 44,16,47,752773328.9606249,2.722998216776064e+17,48139700000000.0,pass
282,1536 24,7 40,16,47,752773328.9606249,2.7233085305966838e+17,57767400000000.0,pass
283,1536 28,7 36,16,47,752773328.9606249,2.723687803044109e+17,67395100000000.0,pass
284,1536 32,7 32,16,47,752773328.9606249,2.7241618936033898e+17,77022800000000.0,pass
285,1536 36,7 28,16,47,752773328.9606249,2.7247714386081795e+17,86650500000000.0,pass
286,1536 40,7 24,16,47,752773328.9606249,2.7255841652812326e+17,96278200000000.0,pass
287,1536 44,7 20,16,47,752773328.9606249,2.7267219826235066e+17,105906000000000.0,pass
288,1536 48,7 16,16,47,752773328.9606249,2.728428708636918e+17,115534000000000.0,pass
289,1536 16,8 48,14,49,420006293.24062496,3.66923605042877e+17,38512000000000.0,pass
290,1536 20,8 44,14,49,420006293.24062496,3.669578649525324e+17,48139700000000.0,pass
291,1536 24,8 40,14,49,420006293.24062496,3.669989768441189e+17,57767400000000.0,pass
292,1536 28,8 36,14,49,420006293.24062496,3.670492247116137e+17,67395100000000.0,pass
293,1536 32,8 32,14,49,420006293.24062496,3.671120345459821e+17,77022800000000.0,pass
294,1536 36,8 28,14,49,420006293.24062496,3.6719279004731283e+17,86650500000000.0,pass
295,1536 40,8 24,14,49,420006293.24062496,3.6730046404908717e+17,96278200000000.0,pass
296,1536 44,8 20,14,49,420006293.24062496,3.674512076515712e+17,105906000000000.0,pass
297,1536 48,8 16,14,49,420006293.24062496,3.676773230552974e+17,115534000000000.0,pass
298,1536 16,9 48,10,53,16111442.818125,3.8436125338293536e+17,38512000000000.0,fail
299,1536 20,9 44,10,53,16111442.818125,3.8442405124037146e+17,48139700000000.0,fail
300,1536 24,9 40,10,53,16111442.818125,3.844994086692948e+17,57767400000000.0,fail
301,1536 28,9 36,10,53,16111442.818125,3.845915121935345e+17,67395100000000.0,fail
302,1536 32,9 32,10,53,16111442.818125,3.847066415988341e+17,77022800000000.0,fail
303,1536 36,9 28,10,53,16111442.818125,3.848546651199336e+17,86650500000000.0,fail
304,1536 40,9 24,10,53,16111442.818125,3.850520298147328e+17,96278200000000.0,fail
305,1536 44,9 20,10,53,16111442.818125,3.853283403874517e+17,105906000000000.0,fail
306,1536 48,9 16,10,53,16111442.818125,3.8574280624653024e+17,115534000000000.0,fail
307,1536 16,10 48,10,53,16111442.818125,3.8436125338293536e+17,38512000000000.0,fail
308,1536 20,10 44,10,53,16111442.818125,3.8442405124037146e+17,48139700000000.0,fail
309,1536 24,10 40,10,53,16111442.818125,3.844994086692948e+17,57767400000000.0,fail
310,1536 28,10 36,10,53,16111442.818125,3.845915121935345e+17,67395100000000.0,fail
311,1536 32,10 32,10,53,16111442.818125,3.847066415988341e+17,77022800000000.0,fail
312,1536 36,10 28,10,53,16111442.818125,3.848546651199336e+17,86650500000000.0,fail
313,1536 40,10 24,10,53,16111442.818125,3.850520298147328e+17,96278200000000.0,fail
314,1536 44,10 20,10,53,16111442.818125,3.853283403874517e+17,105906000000000.0,fail
