DSE index,"DLA HW (pes, bw)","RRAM HW (tiles, bw)",DLA layernum,RRAM layernum,DLA EDP,RRAM EDP,DLA area,RRAM area,restraint
588,2048 24,10 40,0,73,0.0,9270144918785622.0,76999100000000.0,8310515772.732429,fail
589,2048 28,10 36,0,73,0.0,9289241284526464.0,89831900000000.0,8310515772.732429,fail
590,2048 32,10 32,0,73,0.0,9313111741702516.0,102665000000000.0,8310515772.732429,fail
591,2048 36,10 28,0,73,0.0,9343802329500300.0,115498000000000.0,8310515772.732429,fail
592,2048 40,10 24,0,73,0.0,9384723113230674.0,128330000000000.0,8310515772.732429,fail
593,2048 44,10 20,0,73,0.0,9442012210453202.0,141163000000000.0,8310515772.732429,fail
594,2048 48,10 16,0,73,0.0,9527945856286992.0,153996000000000.0,8310515772.732429,fail
595,2048 16,11 48,0,73,0.0,9241500370174358.0,51333400000000.0,8310515772.732429,fail
596,2048 20,11 44,0,73,0.0,9254520619543114.0,64166200000000.0,8310515772.732429,fail
597,2048 24,11 40,0,73,0.0,9270144918785622.0,76999100000000.0,8310515772.732429,fail
598,2048 28,11 36,0,73,0.0,9289241284526464.0,89831900000000.0,8310515772.732429,fail
599,2048 32,11 32,0,73,0.0,9313111741702516.0,102665000000000.0,8310515772.732429,fail
600,2048 36,11 28,0,73,0.0,9343802329500300.0,115498000000000.0,8310515772.732429,fail
601,2048 40,11 24,0,73,0.0,9384723113230674.0,128330000000000.0,8310515772.732429,fail
602,2048 44,11 20,0,73,0.0,9442012210453202.0,141163000000000.0,8310515772.732429,fail
603,2048 48,11 16,0,73,0.0,9527945856286992.0,153996000000000.0,8310515772.732429,fail
604,2048 16,12 48,0,73,0.0,9241500370174358.0,51333400000000.0,8310515772.732429,fail
605,2048 20,12 44,0,73,0.0,9254520619543114.0,64166200000000.0,8310515772.732429,fail
606,2048 24,12 40,0,73,0.0,9270144918785622.0,76999100000000.0,8310515772.732429,fail
607,2048 28,12 36,0,73,0.0,9289241284526464.0,89831900000000.0,8310515772.732429,fail
608,2048 32,12 32,0,73,0.0,9313111741702516.0,102665000000000.0,8310515772.732429,fail
609,2048 36,12 28,0,73,0.0,9343802329500300.0,115498000000000.0,8310515772.732429,fail
610,2048 40,12 24,0,73,0.0,9384723113230674.0,128330000000000.0,8310515772.732429,fail
611,2048 44,12 20,0,73,0.0,9442012210453202.0,141163000000000.0,8310515772.732429,fail
612,2048 48,12 16,0,73,0.0,9527945856286992.0,153996000000000.0,8310515772.732429,fail
613,2048 16,13 48,0,73,0.0,9241500370174358.0,51333400000000.0,8310515772.732429,fail
614,2048 20,13 44,0,73,0.0,9254520619543114.0,64166200000000.0,8310515772.732429,fail
615,2048 24,13 40,0,73,0.0,9270144918785622.0,76999100000000.0,8310515772.732429,fail
616,2048 28,13 36,0,73,0.0,9289241284526464.0,89831900000000.0,8310515772.732429,fail
617,2048 32,13 32,0,73,0.0,9313111741702516.0,102665000000000.0,8310515772.732429,fail
618,2048 36,13 28,0,73,0.0,9343802329500300.0,115498000000000.0,8310515772.732429,fail
619,2048 40,13 24,0,73,0.0,9384723113230674.0,128330000000000.0,8310515772.732429,fail
620,2048 44,13 20,0,73,0.0,9442012210453202.0,141163000000000.0,8310515772.732429,fail
621,2048 48,13 16,0,73,0.0,9527945856286992.0,153996000000000.0,8310515772.732429,fail
622,2048 16,14 48,0,73,0.0,9241500370174358.0,51333400000000.0,8310515772.732429,fail
623,2048 20,14 44,0,73,0.0,9254520619543114.0,64166200000000.0,8310515772.732429,fail
624,2048 24,14 40,0,73,0.0,9270144918785622.0,76999100000000.0,8310515772.732429,fail
625,2048 28,14 36,0,73,0.0,9289241284526464.0,89831900000000.0,8310515772.732429,fail
626,2048 32,14 32,0,73,0.0,9313111741702516.0,102665000000000.0,8310515772.732429,fail
627,2048 36,14 28,0,73,0.0,9343802329500300.0,115498000000000.0,8310515772.732429,fail
628,2048 40,14 24,0,73,0.0,9384723113230674.0,128330000000000.0,8310515772.732429,fail
629,2048 44,14 20,0,73,0.0,9442012210453202.0,141163000000000.0,8310515772.732429,fail
630,2048 48,14 16,0,73,0.0,9527945856286992.0,153996000000000.0,8310515772.732429,fail
631,2048 16,15 48,0,73,0.0,9241500370174358.0,51333400000000.0,8310515772.732429,fail
632,2048 20,15 44,0,73,0.0,9254520619543114.0,64166200000000.0,8310515772.732429,fail
633,2048 24,15 40,0,73,0.0,9270144918785622.0,76999100000000.0,8310515772.732429,fail
634,2048 28,15 36,0,73,0.0,9289241284526464.0,89831900000000.0,8310515772.732429,fail
635,2048 32,15 32,0,73,0.0,9313111741702516.0,102665000000000.0,8310515772.732429,fail
636,2048 36,15 28,0,73,0.0,9343802329500300.0,115498000000000.0,8310515772.732429,fail
637,2048 40,15 24,0,73,0.0,9384723113230674.0,128330000000000.0,8310515772.732429,fail
638,2048 44,15 20,0,73,0.0,9442012210453202.0,141163000000000.0,8310515772.732429,fail
639,2048 48,15 16,0,73,0.0,9527945856286992.0,153996000000000.0,8310515772.732429,fail
640,2048 16,16 48,0,73,0.0,9241500370174358.0,51333400000000.0,8310515772.732429,fail
641,2048 20,16 44,0,73,0.0,9254520619543114.0,64166200000000.0,8310515772.732429,fail
642,2048 24,16 40,0,73,0.0,9270144918785622.0,76999100000000.0,8310515772.732429,fail
643,2048 28,16 36,0,73,0.0,9289241284526464.0,89831900000000.0,8310515772.732429,fail
644,2048 32,16 32,0,73,0.0,9313111741702516.0,102665000000000.0,8310515772.732429,fail
645,2048 36,16 28,0,73,0.0,9343802329500300.0,115498000000000.0,8310515772.732429,fail
646,2048 40,16 24,0,73,0.0,9384723113230674.0,128330000000000.0,8310515772.732429,fail
647,2048 44,16 20,0,73,0.0,9442012210453202.0,141163000000000.0,8310515772.732429,fail
648,2048 48,16 16,0,73,0.0,9527945856286992.0,153996000000000.0,8310515772.732429,fail
649,2048 16,17 48,0,73,0.0,9241500370174358.0,51333400000000.0,8310515772.732429,fail
650,2048 20,17 44,0,73,0.0,9254520619543114.0,64166200000000.0,8310515772.732429,fail
651,2048 24,17 40,0,73,0.0,9270144918785622.0,76999100000000.0,8310515772.732429,fail
652,2048 28,17 36,0,73,0.0,9289241284526464.0,89831900000000.0,8310515772.732429,fail
653,2048 32,17 32,0,73,0.0,9313111741702516.0,102665000000000.0,8310515772.732429,fail
654,2048 36,17 28,0,73,0.0,9343802329500300.0,115498000000000.0,8310515772.732429,fail
655,2048 40,17 24,0,73,0.0,9384723113230674.0,128330000000000.0,8310515772.732429,fail
656,2048 44,17 20,0,73,0.0,9442012210453202.0,141163000000000.0,8310515772.732429,fail
657,2048 48,17 16,0,73,0.0,9527945856286992.0,153996000000000.0,8310515772.732429,fail
658,2048 16,18 48,0,73,0.0,9241500370174358.0,51333400000000.0,8310515772.732429,fail
659,2048 20,18 44,0,73,0.0,9254520619543114.0,64166200000000.0,8310515772.732429,fail
660,2048 24,18 40,0,73,0.0,9270144918785622.0,76999100000000.0,8310515772.732429,fail
661,2048 28,18 36,0,73,0.0,9289241284526464.0,89831900000000.0,8310515772.732429,fail
662,2048 32,18 32,0,73,0.0,9313111741702516.0,102665000000000.0,8310515772.732429,fail
663,2048 36,18 28,0,73,0.0,9343802329500300.0,115498000000000.0,8310515772.732429,fail
664,2048 40,18 24,0,73,0.0,9384723113230674.0,128330000000000.0,8310515772.732429,fail
665,2048 44,18 20,0,73,0.0,9442012210453202.0,141163000000000.0,8310515772.732429,fail
666,2048 48,18 16,0,73,0.0,9527945856286992.0,153996000000000.0,8310515772.732429,fail
667,2048 16,19 48,0,73,0.0,9241500370174358.0,51333400000000.0,8310515772.732429,fail
668,2048 20,19 44,0,73,0.0,9254520619543114.0,64166200000000.0,8310515772.732429,fail
669,2048 24,19 40,0,73,0.0,9270144918785622.0,76999100000000.0,8310515772.732429,fail
670,2048 28,19 36,0,73,0.0,9289241284526464.0,89831900000000.0,8310515772.732429,fail
671,2048 32,19 32,0,73,0.0,9313111741702516.0,102665000000000.0,8310515772.732429,fail
672,2048 36,19 28,0,73,0.0,9343802329500300.0,115498000000000.0,8310515772.732429,fail
673,2048 40,19 24,0,73,0.0,9384723113230674.0,128330000000000.0,8310515772.732429,fail
674,2048 44,19 20,0,73,0.0,9442012210453202.0,141163000000000.0,8310515772.732429,fail
675,2048 48,19 16,0,73,0.0,9527945856286992.0,153996000000000.0,8310515772.732429,fail
676,2048 16,20 48,0,73,0.0,9241500370174358.0,51333400000000.0,8310515772.732429,fail
677,2048 20,20 44,0,73,0.0,9254520619543114.0,64166200000000.0,8310515772.732429,fail
678,2048 24,20 40,0,73,0.0,9270144918785622.0,76999100000000.0,8310515772.732429,fail
679,2048 28,20 36,0,73,0.0,9289241284526464.0,89831900000000.0,8310515772.732429,fail
680,2048 32,20 32,0,73,0.0,9313111741702516.0,102665000000000.0,8310515772.732429,fail
681,2048 36,20 28,0,73,0.0,9343802329500300.0,115498000000000.0,8310515772.732429,fail
682,2048 40,20 24,0,73,0.0,9384723113230674.0,128330000000000.0,8310515772.732429,fail
683,2048 44,20 20,0,73,0.0,9442012210453202.0,141163000000000.0,8310515772.732429,fail
684,2048 48,20 16,0,73,0.0,9527945856286992.0,153996000000000.0,8310515772.732429,fail
685,2048 16,21 48,0,73,0.0,9241500370174358.0,51333400000000.0,8310515772.732429,fail
686,2048 20,21 44,0,73,0.0,9254520619543114.0,64166200000000.0,8310515772.732429,fail
687,2048 24,21 40,0,73,0.0,9270144918785622.0,76999100000000.0,8310515772.732429,fail
688,2048 28,21 36,0,73,0.0,9289241284526464.0,89831900000000.0,8310515772.732429,fail
689,2048 32,21 32,0,73,0.0,9313111741702516.0,102665000000000.0,8310515772.732429,fail
690,2048 36,21 28,0,73,0.0,9343802329500300.0,115498000000000.0,8310515772.732429,fail
691,2048 40,21 24,0,73,0.0,9384723113230674.0,128330000000000.0,8310515772.732429,fail
692,2048 44,21 20,0,73,0.0,9442012210453202.0,141163000000000.0,8310515772.732429,fail
693,2048 48,21 16,0,73,0.0,9527945856286992.0,153996000000000.0,8310515772.732429,fail
694,2048 16,22 48,0,73,0.0,9241500370174358.0,51333400000000.0,8310515772.732429,fail
695,2048 20,22 44,0,73,0.0,9254520619543114.0,64166200000000.0,8310515772.732429,fail
696,2048 24,22 40,0,73,0.0,9270144918785622.0,76999100000000.0,8310515772.732429,fail
697,2048 28,22 36,0,73,0.0,9289241284526464.0,89831900000000.0,8310515772.732429,fail
698,2048 32,22 32,0,73,0.0,9313111741702516.0,102665000000000.0,8310515772.732429,fail
699,2048 36,22 28,0,73,0.0,9343802329500300.0,115498000000000.0,8310515772.732429,fail
700,2048 40,22 24,0,73,0.0,9384723113230674.0,128330000000000.0,8310515772.732429,fail
701,2048 44,22 20,0,73,0.0,9442012210453202.0,141163000000000.0,8310515772.732429,fail
702,2048 48,22 16,0,73,0.0,9527945856286992.0,153996000000000.0,8310515772.732429,fail
703,2048 16,23 48,0,73,0.0,9241500370174358.0,51333400000000.0,8310515772.732429,fail
704,2048 20,23 44,0,73,0.0,9254520619543114.0,64166200000000.0,8310515772.732429,fail
705,2048 24,23 40,0,73,0.0,9270144918785622.0,76999100000000.0,8310515772.732429,fail
706,2048 28,23 36,0,73,0.0,9289241284526464.0,89831900000000.0,8310515772.732429,fail
707,2048 32,23 32,0,73,0.0,9313111741702516.0,102665000000000.0,8310515772.732429,fail
708,2048 36,23 28,0,73,0.0,9343802329500300.0,115498000000000.0,8310515772.732429,fail
709,2048 40,23 24,0,73,0.0,9384723113230674.0,128330000000000.0,8310515772.732429,fail
710,2048 44,23 20,0,73,0.0,9442012210453202.0,141163000000000.0,8310515772.732429,fail
711,2048 48,23 16,0,73,0.0,9527945856286992.0,153996000000000.0,8310515772.732429,fail
712,2048 16,24 48,0,73,0.0,9241500370174358.0,51333400000000.0,8310515772.732429,fail
713,2048 20,24 44,0,73,0.0,9254520619543114.0,64166200000000.0,8310515772.732429,fail
714,2048 24,24 40,0,73,0.0,9270144918785622.0,76999100000000.0,8310515772.732429,fail
715,2048 28,24 36,0,73,0.0,9289241284526464.0,89831900000000.0,8310515772.732429,fail
716,2048 32,24 32,0,73,0.0,9313111741702516.0,102665000000000.0,8310515772.732429,fail
717,2048 36,24 28,0,73,0.0,9343802329500300.0,115498000000000.0,8310515772.732429,fail
718,2048 40,24 24,0,73,0.0,9384723113230674.0,128330000000000.0,8310515772.732429,fail
719,2048 44,24 20,0,73,0.0,9442012210453202.0,141163000000000.0,8310515772.732429,fail
720,2048 48,24 16,0,73,0.0,9527945856286992.0,153996000000000.0,8310515772.732429,fail
721,2048 16,25 48,0,73,0.0,9241500370174358.0,51333400000000.0,8310515772.732429,fail
722,2048 20,25 44,0,73,0.0,9254520619543114.0,64166200000000.0,8310515772.732429,fail
723,2048 24,25 40,0,73,0.0,9270144918785622.0,76999100000000.0,8310515772.732429,fail
724,2048 28,25 36,0,73,0.0,9289241284526464.0,89831900000000.0,8310515772.732429,fail
725,2048 32,25 32,0,73,0.0,9313111741702516.0,102665000000000.0,8310515772.732429,fail
726,2048 36,25 28,0,73,0.0,9343802329500300.0,115498000000000.0,8310515772.732429,fail
727,2048 40,25 24,0,73,0.0,9384723113230674.0,128330000000000.0,8310515772.732429,fail
728,2048 44,25 20,0,73,0.0,9442012210453202.0,141163000000000.0,8310515772.732429,fail
729,2048 48,25 16,0,73,0.0,9527945856286992.0,153996000000000.0,8310515772.732429,fail
730,2048 16,26 48,0,73,0.0,9241500370174358.0,51333400000000.0,8310515772.732429,fail
731,2048 20,26 44,0,73,0.0,9254520619543114.0,64166200000000.0,8310515772.732429,fail
732,2048 24,26 40,0,73,0.0,9270144918785622.0,76999100000000.0,8310515772.732429,fail
733,2048 28,26 36,0,73,0.0,9289241284526464.0,89831900000000.0,8310515772.732429,fail
734,2048 32,26 32,0,73,0.0,9313111741702516.0,102665000000000.0,8310515772.732429,fail
735,2048 36,26 28,0,73,0.0,9343802329500300.0,115498000000000.0,8310515772.732429,fail
736,2048 40,26 24,0,73,0.0,9384723113230674.0,128330000000000.0,8310515772.732429,fail
737,2048 44,26 20,0,73,0.0,9442012210453202.0,141163000000000.0,8310515772.732429,fail
738,2048 48,26 16,0,73,0.0,9527945856286992.0,153996000000000.0,8310515772.732429,fail
739,2048 16,27 48,0,73,0.0,9241500370174358.0,51333400000000.0,8310515772.732429,fail
740,2048 20,27 44,0,73,0.0,9254520619543114.0,64166200000000.0,8310515772.732429,fail
741,2048 24,27 40,0,73,0.0,9270144918785622.0,76999100000000.0,8310515772.732429,fail
742,2048 28,27 36,0,73,0.0,9289241284526464.0,89831900000000.0,8310515772.732429,fail
743,2048 32,27 32,0,73,0.0,9313111741702516.0,102665000000000.0,8310515772.732429,fail
744,2048 36,27 28,0,73,0.0,9343802329500300.0,115498000000000.0,8310515772.732429,fail
745,2048 40,27 24,0,73,0.0,9384723113230674.0,128330000000000.0,8310515772.732429,fail
746,2048 44,27 20,0,73,0.0,9442012210453202.0,141163000000000.0,8310515772.732429,fail
747,2048 48,27 16,0,73,0.0,9527945856286992.0,153996000000000.0,8310515772.732429,fail
748,2048 16,28 48,0,73,0.0,9241500370174358.0,51333400000000.0,8310515772.732429,fail
749,2048 20,28 44,0,73,0.0,9254520619543114.0,64166200000000.0,8310515772.732429,fail
750,2048 24,28 40,0,73,0.0,9270144918785622.0,76999100000000.0,8310515772.732429,fail
751,2048 28,28 36,0,73,0.0,9289241284526464.0,89831900000000.0,8310515772.732429,fail
752,2048 32,28 32,0,73,0.0,9313111741702516.0,102665000000000.0,8310515772.732429,fail
753,2048 36,28 28,0,73,0.0,9343802329500300.0,115498000000000.0,8310515772.732429,fail
754,2048 40,28 24,0,73,0.0,9384723113230674.0,128330000000000.0,8310515772.732429,fail
755,2048 44,28 20,0,73,0.0,9442012210453202.0,141163000000000.0,8310515772.732429,fail
756,2048 48,28 16,0,73,0.0,9527945856286992.0,153996000000000.0,8310515772.732429,fail
757,2560 16,1 48,73,0,7623971599612.395,0.0,64155100000000.0,0.0,pass
758,2560 20,1 44,73,0,7623971599612.395,0.0,80193100000000.0,0.0,pass
759,2560 24,1 40,73,0,7623971599612.395,0.0,96231000000000.0,0.0,pass
760,2560 28,1 36,73,0,7623971599612.395,0.0,112269000000000.0,0.0,pass
761,2560 32,1 32,73,0,7623971599612.395,0.0,128307000000000.0,0.0,pass
762,2560 36,1 28,73,0,7623971599612.395,0.0,144345000000000.0,0.0,pass
763,2560 40,1 24,73,0,7623971599612.395,0.0,160383000000000.0,0.0,pass
764,2560 44,1 20,73,0,7623971599612.395,0.0,176421000000000.0,0.0,pass
765,2560 48,1 16,73,0,7623971599612.395,0.0,192459000000000.0,0.0,pass
766,2560 16,2 48,72,1,6865628066963.818,2444482325572.2495,64155100000000.0,87295333.74718937,pass
767,2560 20,2 44,72,1,6865628066963.818,2444482325572.2495,80193100000000.0,87295333.74718937,pass
768,2560 24,2 40,72,1,6865628066963.818,2444482325572.2495,96231000000000.0,87295333.74718937,pass
769,2560 28,2 36,72,1,6865628066963.818,2444482325572.2495,112269000000000.0,87295333.74718937,pass
770,2560 32,2 32,72,1,6865628066963.818,2444482325572.2495,128307000000000.0,87295333.74718937,pass
771,2560 36,2 28,72,1,6865628066963.818,2444482325572.2495,144345000000000.0,87295333.74718937,pass
772,2560 40,2 24,72,1,6865628066963.818,2444482325572.2495,160383000000000.0,87295333.74718937,pass
773,2560 44,2 20,72,1,6865628066963.818,2444482325572.2495,176421000000000.0,87295333.74718937,pass
774,2560 48,2 16,72,1,6865628066963.818,2444482325572.2495,192459000000000.0,87295333.74718937,pass
775,2560 16,3 48,68,5,4777643243539.335,101361861090513.8,64155100000000.0,384099468.4876332,pass
776,2560 20,3 44,68,5,4777643243539.335,101361861090513.8,80193100000000.0,384099468.4876332,pass
777,2560 24,3 40,68,5,4777643243539.335,101361861090513.8,96231000000000.0,384099468.4876332,pass
778,2560 28,3 36,68,5,4777643243539.335,101361861090513.8,112269000000000.0,384099468.4876332,pass
779,2560 32,3 32,68,5,4777643243539.335,101361861090513.8,128307000000000.0,384099468.4876332,pass
780,2560 36,3 28,68,5,4777643243539.335,101361861090513.8,144345000000000.0,384099468.4876332,pass
781,2560 40,3 24,68,5,4777643243539.335,101361861090513.8,160383000000000.0,384099468.4876332,pass
782,2560 44,3 20,68,5,4777643243539.335,101361861090513.8,176421000000000.0,384099468.4876332,pass
783,2560 48,3 16,68,5,4777643243539.335,101361861090513.8,192459000000000.0,384099468.4876332,pass
784,2560 16,4 48,59,14,1938480374295.045,1417240792124874.5,64155100000000.0,715821736.7269529,pass
785,2560 20,4 44,59,14,1938480374295.045,1417240792124874.5,80193100000000.0,715821736.7269529,pass
786,2560 24,4 40,59,14,1938480374295.045,1417240792124874.5,96231000000000.0,715821736.7269529,pass
787,2560 28,4 36,59,14,1938480374295.045,1417240792124874.5,112269000000000.0,715821736.7269529,pass
788,2560 32,4 32,59,14,1938480374295.045,1417240792124874.5,128307000000000.0,715821736.7269529,pass
789,2560 36,4 28,59,14,1938480374295.045,1417240792124874.5,144345000000000.0,715821736.7269529,pass
790,2560 40,4 24,59,14,1938480374295.045,1417240792124874.5,160383000000000.0,715821736.7269529,pass
791,2560 44,4 20,59,14,1938480374295.045,1417240792124874.5,176421000000000.0,715821736.7269529,pass
792,2560 48,4 16,59,14,1938480374295.045,1417240792124874.5,192459000000000.0,715821736.7269529,pass
793,2560 16,5 48,0,73,0.0,9241500370174358.0,64155100000000.0,8310515772.732429,fail
794,2560 20,5 44,0,73,0.0,9254520619543114.0,80193100000000.0,8310515772.732429,fail
795,2560 24,5 40,0,73,0.0,9270144918785622.0,96231000000000.0,8310515772.732429,fail
796,2560 28,5 36,0,73,0.0,9289241284526464.0,112269000000000.0,8310515772.732429,fail
797,2560 32,5 32,0,73,0.0,9313111741702516.0,128307000000000.0,8310515772.732429,fail
798,2560 36,5 28,0,73,0.0,9343802329500300.0,144345000000000.0,8310515772.732429,fail
799,2560 40,5 24,0,73,0.0,9384723113230674.0,160383000000000.0,8310515772.732429,fail
800,2560 44,5 20,0,73,0.0,9442012210453202.0,176421000000000.0,8310515772.732429,fail
801,2560 48,5 16,0,73,0.0,9527945856286992.0,192459000000000.0,8310515772.732429,fail
802,2560 16,6 48,0,73,0.0,9241500370174358.0,64155100000000.0,8310515772.732429,fail
803,2560 20,6 44,0,73,0.0,9254520619543114.0,80193100000000.0,8310515772.732429,fail
804,2560 24,6 40,0,73,0.0,9270144918785622.0,96231000000000.0,8310515772.732429,fail
805,2560 28,6 36,0,73,0.0,9289241284526464.0,112269000000000.0,8310515772.732429,fail
806,2560 32,6 32,0,73,0.0,9313111741702516.0,128307000000000.0,8310515772.732429,fail
807,2560 36,6 28,0,73,0.0,9343802329500300.0,144345000000000.0,8310515772.732429,fail
808,2560 40,6 24,0,73,0.0,9384723113230674.0,160383000000000.0,8310515772.732429,fail
809,2560 44,6 20,0,73,0.0,9442012210453202.0,176421000000000.0,8310515772.732429,fail
810,2560 48,6 16,0,73,0.0,9527945856286992.0,192459000000000.0,8310515772.732429,fail
811,2560 16,7 48,0,73,0.0,9241500370174358.0,64155100000000.0,8310515772.732429,fail
812,2560 20,7 44,0,73,0.0,9254520619543114.0,80193100000000.0,8310515772.732429,fail
813,2560 24,7 40,0,73,0.0,9270144918785622.0,96231000000000.0,8310515772.732429,fail
814,2560 28,7 36,0,73,0.0,9289241284526464.0,112269000000000.0,8310515772.732429,fail
815,2560 32,7 32,0,73,0.0,9313111741702516.0,128307000000000.0,8310515772.732429,fail
816,2560 36,7 28,0,73,0.0,9343802329500300.0,144345000000000.0,8310515772.732429,fail
817,2560 40,7 24,0,73,0.0,9384723113230674.0,160383000000000.0,8310515772.732429,fail
818,2560 44,7 20,0,73,0.0,9442012210453202.0,176421000000000.0,8310515772.732429,fail
819,2560 48,7 16,0,73,0.0,9527945856286992.0,192459000000000.0,8310515772.732429,fail
820,2560 16,8 48,0,73,0.0,9241500370174358.0,64155100000000.0,8310515772.732429,fail
821,2560 20,8 44,0,73,0.0,9254520619543114.0,80193100000000.0,8310515772.732429,fail
822,2560 24,8 40,0,73,0.0,9270144918785622.0,96231000000000.0,8310515772.732429,fail
823,2560 28,8 36,0,73,0.0,9289241284526464.0,112269000000000.0,8310515772.732429,fail
824,2560 32,8 32,0,73,0.0,9313111741702516.0,128307000000000.0,8310515772.732429,fail
825,2560 36,8 28,0,73,0.0,9343802329500300.0,144345000000000.0,8310515772.732429,fail
826,2560 40,8 24,0,73,0.0,9384723113230674.0,160383000000000.0,8310515772.732429,fail
827,2560 44,8 20,0,73,0.0,9442012210453202.0,176421000000000.0,8310515772.732429,fail
828,2560 48,8 16,0,73,0.0,9527945856286992.0,192459000000000.0,8310515772.732429,fail
829,2560 16,9 48,0,73,0.0,9241500370174358.0,64155100000000.0,8310515772.732429,fail
830,2560 20,9 44,0,73,0.0,9254520619543114.0,80193100000000.0,8310515772.732429,fail
831,2560 24,9 40,0,73,0.0,9270144918785622.0,96231000000000.0,8310515772.732429,fail
832,2560 28,9 36,0,73,0.0,9289241284526464.0,112269000000000.0,8310515772.732429,fail
833,2560 32,9 32,0,73,0.0,9313111741702516.0,128307000000000.0,8310515772.732429,fail
834,2560 36,9 28,0,73,0.0,9343802329500300.0,144345000000000.0,8310515772.732429,fail
835,2560 40,9 24,0,73,0.0,9384723113230674.0,160383000000000.0,8310515772.732429,fail
836,2560 44,9 20,0,73,0.0,9442012210453202.0,176421000000000.0,8310515772.732429,fail
837,2560 48,9 16,0,73,0.0,9527945856286992.0,192459000000000.0,8310515772.732429,fail
838,2560 16,10 48,0,73,0.0,9241500370174358.0,64155100000000.0,8310515772.732429,fail
839,2560 20,10 44,0,73,0.0,9254520619543114.0,80193100000000.0,8310515772.732429,fail
840,2560 24,10 40,0,73,0.0,9270144918785622.0,96231000000000.0,8310515772.732429,fail
841,2560 28,10 36,0,73,0.0,9289241284526464.0,112269000000000.0,8310515772.732429,fail
842,2560 32,10 32,0,73,0.0,9313111741702516.0,128307000000000.0,8310515772.732429,fail
843,2560 36,10 28,0,73,0.0,9343802329500300.0,144345000000000.0,8310515772.732429,fail
844,2560 40,10 24,0,73,0.0,9384723113230674.0,160383000000000.0,8310515772.732429,fail
845,2560 44,10 20,0,73,0.0,9442012210453202.0,176421000000000.0,8310515772.732429,fail
846,2560 48,10 16,0,73,0.0,9527945856286992.0,192459000000000.0,8310515772.732429,fail
847,2560 16,11 48,0,73,0.0,9241500370174358.0,64155100000000.0,8310515772.732429,fail
848,2560 20,11 44,0,73,0.0,9254520619543114.0,80193100000000.0,8310515772.732429,fail
849,2560 24,11 40,0,73,0.0,9270144918785622.0,96231000000000.0,8310515772.732429,fail
850,2560 28,11 36,0,73,0.0,9289241284526464.0,112269000000000.0,8310515772.732429,fail
851,2560 32,11 32,0,73,0.0,9313111741702516.0,128307000000000.0,8310515772.732429,fail
852,2560 36,11 28,0,73,0.0,9343802329500300.0,144345000000000.0,8310515772.732429,fail
853,2560 40,11 24,0,73,0.0,9384723113230674.0,160383000000000.0,8310515772.732429,fail
854,2560 44,11 20,0,73,0.0,9442012210453202.0,176421000000000.0,8310515772.732429,fail
855,2560 48,11 16,0,73,0.0,9527945856286992.0,192459000000000.0,8310515772.732429,fail
856,2560 16,12 48,0,73,0.0,9241500370174358.0,64155100000000.0,8310515772.732429,fail
857,2560 20,12 44,0,73,0.0,9254520619543114.0,80193100000000.0,8310515772.732429,fail
858,2560 24,12 40,0,73,0.0,9270144918785622.0,96231000000000.0,8310515772.732429,fail
859,2560 28,12 36,0,73,0.0,9289241284526464.0,112269000000000.0,8310515772.732429,fail
860,2560 32,12 32,0,73,0.0,9313111741702516.0,128307000000000.0,8310515772.732429,fail
861,2560 36,12 28,0,73,0.0,9343802329500300.0,144345000000000.0,8310515772.732429,fail
862,2560 40,12 24,0,73,0.0,9384723113230674.0,160383000000000.0,8310515772.732429,fail
863,2560 44,12 20,0,73,0.0,9442012210453202.0,176421000000000.0,8310515772.732429,fail
864,2560 48,12 16,0,73,0.0,9527945856286992.0,192459000000000.0,8310515772.732429,fail
865,2560 16,13 48,0,73,0.0,9241500370174358.0,64155100000000.0,8310515772.732429,fail
866,2560 20,13 44,0,73,0.0,9254520619543114.0,80193100000000.0,8310515772.732429,fail
867,2560 24,13 40,0,73,0.0,9270144918785622.0,96231000000000.0,8310515772.732429,fail
868,2560 28,13 36,0,73,0.0,9289241284526464.0,112269000000000.0,8310515772.732429,fail
869,2560 32,13 32,0,73,0.0,9313111741702516.0,128307000000000.0,8310515772.732429,fail
870,2560 36,13 28,0,73,0.0,9343802329500300.0,144345000000000.0,8310515772.732429,fail
871,2560 40,13 24,0,73,0.0,9384723113230674.0,160383000000000.0,8310515772.732429,fail
872,2560 44,13 20,0,73,0.0,9442012210453202.0,176421000000000.0,8310515772.732429,fail
873,2560 48,13 16,0,73,0.0,9527945856286992.0,192459000000000.0,8310515772.732429,fail
874,2560 16,14 48,0,73,0.0,9241500370174358.0,64155100000000.0,8310515772.732429,fail
875,2560 20,14 44,0,73,0.0,9254520619543114.0,80193100000000.0,8310515772.732429,fail
876,2560 24,14 40,0,73,0.0,9270144918785622.0,96231000000000.0,8310515772.732429,fail
877,2560 28,14 36,0,73,0.0,9289241284526464.0,112269000000000.0,8310515772.732429,fail
878,2560 32,14 32,0,73,0.0,9313111741702516.0,128307000000000.0,8310515772.732429,fail
879,2560 36,14 28,0,73,0.0,9343802329500300.0,144345000000000.0,8310515772.732429,fail
880,2560 40,14 24,0,73,0.0,9384723113230674.0,160383000000000.0,8310515772.732429,fail
881,2560 44,14 20,0,73,0.0,9442012210453202.0,176421000000000.0,8310515772.732429,fail
882,2560 48,14 16,0,73,0.0,9527945856286992.0,192459000000000.0,8310515772.732429,fail
