latency,area,power,energy,DSE index,layers,"HW (tiles, bw)",restraint
77269000.60047375,8310675308.12743,3895.974841236349,119212211.53171548,156,72,19 44,fail
77370416.28229192,8310675308.12743,3895.974841236349,119212211.53171548,157,72,19 40,fail
77494368.78229192,8310675308.12743,3895.974841236349,119212211.53171548,158,72,19 36,fail
77649309.40729192,8310675308.12743,3895.974841236349,119212211.53171548,159,72,19 32,fail
77848518.78229193,8310675308.12743,3895.974841236349,119212211.53171548,160,72,19 28,fail
78114131.28229192,8310675308.12743,3895.974841236349,119212211.53171548,161,72,19 24,fail
78485988.78229192,8310675308.12743,3895.974841236349,119212211.53171548,162,72,19 20,fail
79043775.03229192,8310675308.12743,3895.974841236349,119212211.53171548,163,72,19 16,fail
79973418.78229192,8310675308.12743,3895.974841236349,119212211.53171548,164,72,19 12,fail
81832706.28229192,8310675308.12743,3895.974841236349,119212211.53171548,165,72,19 8,fail
77184487.53229192,8310675308.12743,3895.974841236349,119212211.53171548,166,72,20 48,fail
77269000.60047375,8310675308.12743,3895.974841236349,119212211.53171548,167,72,20 44,fail
77370416.28229192,8310675308.12743,3895.974841236349,119212211.53171548,168,72,20 40,fail
77494368.78229192,8310675308.12743,3895.974841236349,119212211.53171548,169,72,20 36,fail
77649309.40729192,8310675308.12743,3895.974841236349,119212211.53171548,170,72,20 32,fail
77848518.78229193,8310675308.12743,3895.974841236349,119212211.53171548,171,72,20 28,fail
78114131.28229192,8310675308.12743,3895.974841236349,119212211.53171548,172,72,20 24,fail
78485988.78229192,8310675308.12743,3895.974841236349,119212211.53171548,173,72,20 20,fail
79043775.03229192,8310675308.12743,3895.974841236349,119212211.53171548,174,72,20 16,fail
79973418.78229192,8310675308.12743,3895.974841236349,119212211.53171548,175,72,20 12,fail
81832706.28229192,8310675308.12743,3895.974841236349,119212211.53171548,176,72,20 8,fail
77184487.53229192,8310675308.12743,3895.974841236349,119212211.53171548,177,72,21 48,fail
77269000.60047375,8310675308.12743,3895.974841236349,119212211.53171548,178,72,21 44,fail
77370416.28229192,8310675308.12743,3895.974841236349,119212211.53171548,179,72,21 40,fail
77494368.78229192,8310675308.12743,3895.974841236349,119212211.53171548,180,72,21 36,fail
77649309.40729192,8310675308.12743,3895.974841236349,119212211.53171548,181,72,21 32,fail
77848518.78229193,8310675308.12743,3895.974841236349,119212211.53171548,182,72,21 28,fail
78114131.28229192,8310675308.12743,3895.974841236349,119212211.53171548,183,72,21 24,fail
78485988.78229192,8310675308.12743,3895.974841236349,119212211.53171548,184,72,21 20,fail
79043775.03229192,8310675308.12743,3895.974841236349,119212211.53171548,185,72,21 16,fail
79973418.78229192,8310675308.12743,3895.974841236349,119212211.53171548,186,72,21 12,fail
81832706.28229192,8310675308.12743,3895.974841236349,119212211.53171548,187,72,21 8,fail
77184487.53229192,8310675308.12743,3895.974841236349,119212211.53171548,188,72,22 48,fail
77269000.60047375,8310675308.12743,3895.974841236349,119212211.53171548,189,72,22 44,fail
77370416.28229192,8310675308.12743,3895.974841236349,119212211.53171548,190,72,22 40,fail
77494368.78229192,8310675308.12743,3895.974841236349,119212211.53171548,191,72,22 36,fail
77649309.40729192,8310675308.12743,3895.974841236349,119212211.53171548,192,72,22 32,fail
77848518.78229193,8310675308.12743,3895.974841236349,119212211.53171548,193,72,22 28,fail
78114131.28229192,8310675308.12743,3895.974841236349,119212211.53171548,194,72,22 24,fail
78485988.78229192,8310675308.12743,3895.974841236349,119212211.53171548,195,72,22 20,fail
79043775.03229192,8310675308.12743,3895.974841236349,119212211.53171548,196,72,22 16,fail
79973418.78229192,8310675308.12743,3895.974841236349,119212211.53171548,197,72,22 12,fail
81832706.28229192,8310675308.12743,3895.974841236349,119212211.53171548,198,72,22 8,fail
77184487.53229192,8310675308.12743,3895.974841236349,119212211.53171548,199,72,23 48,fail
77269000.60047375,8310675308.12743,3895.974841236349,119212211.53171548,200,72,23 44,fail
77370416.28229192,8310675308.12743,3895.974841236349,119212211.53171548,201,72,23 40,fail
77494368.78229192,8310675308.12743,3895.974841236349,119212211.53171548,202,72,23 36,fail
77649309.40729192,8310675308.12743,3895.974841236349,119212211.53171548,203,72,23 32,fail
77848518.78229193,8310675308.12743,3895.974841236349,119212211.53171548,204,72,23 28,fail
78114131.28229192,8310675308.12743,3895.974841236349,119212211.53171548,205,72,23 24,fail
78485988.78229192,8310675308.12743,3895.974841236349,119212211.53171548,206,72,23 20,fail
79043775.03229192,8310675308.12743,3895.974841236349,119212211.53171548,207,72,23 16,fail
79973418.78229192,8310675308.12743,3895.974841236349,119212211.53171548,208,72,23 12,fail
81832706.28229192,8310675308.12743,3895.974841236349,119212211.53171548,209,72,23 8,fail
77184487.53229192,8310675308.12743,3895.974841236349,119212211.53171548,210,72,5 48,fail
77269000.60047375,8310675308.12743,3895.974841236349,119212211.53171548,211,72,5 44,fail
77370416.28229192,8310675308.12743,3895.974841236349,119212211.53171548,212,72,5 40,fail
77494368.78229192,8310675308.12743,3895.974841236349,119212211.53171548,213,72,5 36,fail
77649309.40729192,8310675308.12743,3895.974841236349,119212211.53171548,214,72,5 32,fail
77848518.78229193,8310675308.12743,3895.974841236349,119212211.53171548,215,72,5 28,fail
78114131.28229192,8310675308.12743,3895.974841236349,119212211.53171548,216,72,5 24,fail
78485988.78229192,8310675308.12743,3895.974841236349,119212211.53171548,217,72,5 20,fail
79043775.03229192,8310675308.12743,3895.974841236349,119212211.53171548,218,72,5 16,fail
79973418.78229192,8310675308.12743,3895.974841236349,119212211.53171548,219,72,5 12,fail
81832706.28229192,8310675308.12743,3895.974841236349,119212211.53171548,220,72,5 8,fail
77184487.53229192,8310675308.12743,3895.974841236349,119212211.53171548,221,72,6 48,fail
77269000.60047375,8310675308.12743,3895.974841236349,119212211.53171548,222,72,6 44,fail
77370416.28229192,8310675308.12743,3895.974841236349,119212211.53171548,223,72,6 40,fail
77494368.78229192,8310675308.12743,3895.974841236349,119212211.53171548,224,72,6 36,fail
77649309.40729192,8310675308.12743,3895.974841236349,119212211.53171548,225,72,6 32,fail
77848518.78229193,8310675308.12743,3895.974841236349,119212211.53171548,226,72,6 28,fail
78114131.28229192,8310675308.12743,3895.974841236349,119212211.53171548,227,72,6 24,fail
78485988.78229192,8310675308.12743,3895.974841236349,119212211.53171548,228,72,6 20,fail
79043775.03229192,8310675308.12743,3895.974841236349,119212211.53171548,229,72,6 16,fail
79973418.78229192,8310675308.12743,3895.974841236349,119212211.53171548,230,72,6 12,fail
81832706.28229192,8310675308.12743,3895.974841236349,119212211.53171548,231,72,6 8,fail
77184487.53229192,8310675308.12743,3895.974841236349,119212211.53171548,232,72,7 48,fail
77269000.60047375,8310675308.12743,3895.974841236349,119212211.53171548,233,72,7 44,fail
77370416.28229192,8310675308.12743,3895.974841236349,119212211.53171548,234,72,7 40,fail
77494368.78229192,8310675308.12743,3895.974841236349,119212211.53171548,235,72,7 36,fail
77649309.40729192,8310675308.12743,3895.974841236349,119212211.53171548,236,72,7 32,fail
77848518.78229193,8310675308.12743,3895.974841236349,119212211.53171548,237,72,7 28,fail
78114131.28229192,8310675308.12743,3895.974841236349,119212211.53171548,238,72,7 24,fail
78485988.78229192,8310675308.12743,3895.974841236349,119212211.53171548,239,72,7 20,fail
79043775.03229192,8310675308.12743,3895.974841236349,119212211.53171548,240,72,7 16,fail
79973418.78229192,8310675308.12743,3895.974841236349,119212211.53171548,241,72,7 12,fail
81832706.28229192,8310675308.12743,3895.974841236349,119212211.53171548,242,72,7 8,fail
77184487.53229192,8310675308.12743,3895.974841236349,119212211.53171548,243,72,8 48,fail
77269000.60047375,8310675308.12743,3895.974841236349,119212211.53171548,244,72,8 44,fail
77370416.28229192,8310675308.12743,3895.974841236349,119212211.53171548,245,72,8 40,fail
77494368.78229192,8310675308.12743,3895.974841236349,119212211.53171548,246,72,8 36,fail
77649309.40729192,8310675308.12743,3895.974841236349,119212211.53171548,247,72,8 32,fail
77848518.78229193,8310675308.12743,3895.974841236349,119212211.53171548,248,72,8 28,fail
78114131.28229192,8310675308.12743,3895.974841236349,119212211.53171548,249,72,8 24,fail
78485988.78229192,8310675308.12743,3895.974841236349,119212211.53171548,250,72,8 20,fail
79043775.03229192,8310675308.12743,3895.974841236349,119212211.53171548,251,72,8 16,fail
79973418.78229192,8310675308.12743,3895.974841236349,119212211.53171548,252,72,8 12,fail
81832706.28229192,8310675308.12743,3895.974841236349,119212211.53171548,253,72,8 8,fail
77184487.53229192,8310675308.12743,3895.974841236349,119212211.53171548,254,72,9 48,fail
77269000.60047375,8310675308.12743,3895.974841236349,119212211.53171548,255,72,9 44,fail
77370416.28229192,8310675308.12743,3895.974841236349,119212211.53171548,256,72,9 40,fail
77494368.78229192,8310675308.12743,3895.974841236349,119212211.53171548,257,72,9 36,fail
77649309.40729192,8310675308.12743,3895.974841236349,119212211.53171548,258,72,9 32,fail
77848518.78229193,8310675308.12743,3895.974841236349,119212211.53171548,259,72,9 28,fail
78114131.28229192,8310675308.12743,3895.974841236349,119212211.53171548,260,72,9 24,fail
78485988.78229192,8310675308.12743,3895.974841236349,119212211.53171548,261,72,9 20,fail
79043775.03229192,8310675308.12743,3895.974841236349,119212211.53171548,262,72,9 16,fail
79973418.78229192,8310675308.12743,3895.974841236349,119212211.53171548,263,72,9 12,fail
81832706.28229192,8310675308.12743,3895.974841236349,119212211.53171548,264,72,9 8,fail
77184487.53229192,8310675308.12743,3895.974841236349,119212211.53171548,265,72,10 48,fail
77269000.60047375,8310675308.12743,3895.974841236349,119212211.53171548,266,72,10 44,fail
77370416.28229192,8310675308.12743,3895.974841236349,119212211.53171548,267,72,10 40,fail
77494368.78229192,8310675308.12743,3895.974841236349,119212211.53171548,268,72,10 36,fail
77649309.40729192,8310675308.12743,3895.974841236349,119212211.53171548,269,72,10 32,fail
77848518.78229193,8310675308.12743,3895.974841236349,119212211.53171548,270,72,10 28,fail
78114131.28229192,8310675308.12743,3895.974841236349,119212211.53171548,271,72,10 24,fail
78485988.78229192,8310675308.12743,3895.974841236349,119212211.53171548,272,72,10 20,fail
79043775.03229192,8310675308.12743,3895.974841236349,119212211.53171548,273,72,10 16,fail
79973418.78229192,8310675308.12743,3895.974841236349,119212211.53171548,274,72,10 12,fail
81832706.28229192,8310675308.12743,3895.974841236349,119212211.53171548,275,72,10 8,fail
77184487.53229192,8310675308.12743,3895.974841236349,119212211.53171548,276,72,11 48,fail
77269000.60047375,8310675308.12743,3895.974841236349,119212211.53171548,277,72,11 44,fail
77370416.28229192,8310675308.12743,3895.974841236349,119212211.53171548,278,72,11 40,fail
77494368.78229192,8310675308.12743,3895.974841236349,119212211.53171548,279,72,11 36,fail
77649309.40729192,8310675308.12743,3895.974841236349,119212211.53171548,280,72,11 32,fail
77848518.78229193,8310675308.12743,3895.974841236349,119212211.53171548,281,72,11 28,fail
78114131.28229192,8310675308.12743,3895.974841236349,119212211.53171548,282,72,11 24,fail
78485988.78229192,8310675308.12743,3895.974841236349,119212211.53171548,283,72,11 20,fail
79043775.03229192,8310675308.12743,3895.974841236349,119212211.53171548,284,72,11 16,fail
79973418.78229192,8310675308.12743,3895.974841236349,119212211.53171548,285,72,11 12,fail
81832706.28229192,8310675308.12743,3895.974841236349,119212211.53171548,286,72,11 8,fail
77184487.53229192,8310675308.12743,3895.974841236349,119212211.53171548,287,72,12 48,fail
77269000.60047375,8310675308.12743,3895.974841236349,119212211.53171548,288,72,12 44,fail
77370416.28229192,8310675308.12743,3895.974841236349,119212211.53171548,289,72,12 40,fail
77494368.78229192,8310675308.12743,3895.974841236349,119212211.53171548,290,72,12 36,fail
77649309.40729192,8310675308.12743,3895.974841236349,119212211.53171548,291,72,12 32,fail
77848518.78229193,8310675308.12743,3895.974841236349,119212211.53171548,292,72,12 28,fail
78114131.28229192,8310675308.12743,3895.974841236349,119212211.53171548,293,72,12 24,fail
78485988.78229192,8310675308.12743,3895.974841236349,119212211.53171548,294,72,12 20,fail
79043775.03229192,8310675308.12743,3895.974841236349,119212211.53171548,295,72,12 16,fail
79973418.78229192,8310675308.12743,3895.974841236349,119212211.53171548,296,72,12 12,fail
81832706.28229192,8310675308.12743,3895.974841236349,119212211.53171548,297,72,12 8,fail
77184487.53229192,8310675308.12743,3895.974841236349,119212211.53171548,298,72,13 48,fail
77269000.60047375,8310675308.12743,3895.974841236349,119212211.53171548,299,72,13 44,fail
77370416.28229192,8310675308.12743,3895.974841236349,119212211.53171548,300,72,13 40,fail
77494368.78229192,8310675308.12743,3895.974841236349,119212211.53171548,301,72,13 36,fail
77649309.40729192,8310675308.12743,3895.974841236349,119212211.53171548,302,72,13 32,fail
77848518.78229193,8310675308.12743,3895.974841236349,119212211.53171548,303,72,13 28,fail
78114131.28229192,8310675308.12743,3895.974841236349,119212211.53171548,304,72,13 24,fail
78485988.78229192,8310675308.12743,3895.974841236349,119212211.53171548,305,72,13 20,fail
79043775.03229192,8310675308.12743,3895.974841236349,119212211.53171548,306,72,13 16,fail
79973418.78229192,8310675308.12743,3895.974841236349,119212211.53171548,307,72,13 12,fail
81832706.28229192,8310675308.12743,3895.974841236349,119212211.53171548,308,72,13 8,fail
77184487.53229192,8310675308.12743,3895.974841236349,119212211.53171548,309,72,14 48,fail
77269000.60047375,8310675308.12743,3895.974841236349,119212211.53171548,310,72,14 44,fail
77370416.28229192,8310675308.12743,3895.974841236349,119212211.53171548,311,72,14 40,fail
77494368.78229192,8310675308.12743,3895.974841236349,119212211.53171548,312,72,14 36,fail
77649309.40729192,8310675308.12743,3895.974841236349,119212211.53171548,313,72,14 32,fail
77848518.78229193,8310675308.12743,3895.974841236349,119212211.53171548,314,72,14 28,fail
78114131.28229192,8310675308.12743,3895.974841236349,119212211.53171548,315,72,14 24,fail
78485988.78229192,8310675308.12743,3895.974841236349,119212211.53171548,316,72,14 20,fail
79043775.03229192,8310675308.12743,3895.974841236349,119212211.53171548,317,72,14 16,fail
79973418.78229192,8310675308.12743,3895.974841236349,119212211.53171548,318,72,14 12,fail
81832706.28229192,8310675308.12743,3895.974841236349,119212211.53171548,319,72,14 8,fail
77184487.53229192,8310675308.12743,3895.974841236349,119212211.53171548,320,72,15 48,fail
77269000.60047375,8310675308.12743,3895.974841236349,119212211.53171548,321,72,15 44,fail
77370416.28229192,8310675308.12743,3895.974841236349,119212211.53171548,322,72,15 40,fail
