DSE index,"DLA HW (pes, bw)","RRAM HW (tiles, bw)",DLA layernum,RRAM layernum,DLA EDP,RRAM EDP,DLA area,RRAM area,restraint
1214,2560 44,30 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1215,2560 48,30 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1216,2560 16,31 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1217,2560 20,31 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1218,2560 24,31 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1219,2560 28,31 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1220,2560 32,31 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1221,2560 36,31 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1222,2560 40,31 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1223,2560 44,31 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1224,2560 48,31 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1225,2560 16,32 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1226,2560 20,32 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1227,2560 24,32 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1228,2560 28,32 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1229,2560 32,32 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1230,2560 36,32 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1231,2560 40,32 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1232,2560 44,32 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1233,2560 48,32 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1234,2560 16,33 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1235,2560 20,33 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1236,2560 24,33 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1237,2560 28,33 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1238,2560 32,33 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1239,2560 36,33 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1240,2560 40,33 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1241,2560 44,33 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1242,2560 48,33 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1243,2560 16,34 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1244,2560 20,34 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1245,2560 24,34 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1246,2560 28,34 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1247,2560 32,34 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1248,2560 36,34 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1249,2560 40,34 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1250,2560 44,34 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1251,2560 48,34 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1252,2560 16,35 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1253,2560 20,35 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1254,2560 24,35 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1255,2560 28,35 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1256,2560 32,35 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1257,2560 36,35 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1258,2560 40,35 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1259,2560 44,35 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1260,2560 48,35 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1261,2560 16,36 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1262,2560 20,36 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1263,2560 24,36 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1264,2560 28,36 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1265,2560 32,36 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1266,2560 36,36 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1267,2560 40,36 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1268,2560 44,36 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1269,2560 48,36 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1270,2560 16,37 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1271,2560 20,37 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1272,2560 24,37 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1273,2560 28,37 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1274,2560 32,37 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1275,2560 36,37 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1276,2560 40,37 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1277,2560 44,37 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1278,2560 48,37 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1279,2560 16,38 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1280,2560 20,38 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1281,2560 24,38 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1282,2560 28,38 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1283,2560 32,38 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1284,2560 36,38 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1285,2560 40,38 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1286,2560 44,38 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1287,2560 48,38 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1288,2560 16,39 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1289,2560 20,39 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1290,2560 24,39 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1291,2560 28,39 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1292,2560 32,39 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1293,2560 36,39 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1294,2560 40,39 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1295,2560 44,39 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1296,2560 48,39 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1297,3072 16,4 48,8,0,6487271140350.001,0.0,76977100000000.0,0.0,pass
1298,3072 20,4 44,8,0,6487271140350.001,0.0,96220100000000.0,0.0,pass
1299,3072 24,4 40,8,0,6487271140350.001,0.0,115463000000000.0,0.0,pass
1300,3072 28,4 36,8,0,6487271140350.001,0.0,134706000000000.0,0.0,pass
1301,3072 32,4 32,8,0,6487271140350.001,0.0,153949000000000.0,0.0,pass
1302,3072 36,4 28,8,0,6487271140350.001,0.0,173192000000000.0,0.0,pass
1303,3072 40,4 24,8,0,6487271140350.001,0.0,192435000000000.0,0.0,pass
1304,3072 44,4 20,8,0,6487271140350.001,0.0,211678000000000.0,0.0,pass
1305,3072 48,4 16,8,0,6487271140350.001,0.0,230922000000000.0,0.0,pass
1306,3072 16,5 48,8,0,6487271140350.001,0.0,76977100000000.0,0.0,pass
1307,3072 20,5 44,8,0,6487271140350.001,0.0,96220100000000.0,0.0,pass
1308,3072 24,5 40,8,0,6487271140350.001,0.0,115463000000000.0,0.0,pass
1309,3072 28,5 36,8,0,6487271140350.001,0.0,134706000000000.0,0.0,pass
1310,3072 32,5 32,8,0,6487271140350.001,0.0,153949000000000.0,0.0,pass
1311,3072 36,5 28,8,0,6487271140350.001,0.0,173192000000000.0,0.0,pass
1312,3072 40,5 24,8,0,6487271140350.001,0.0,192435000000000.0,0.0,pass
1313,3072 44,5 20,8,0,6487271140350.001,0.0,211678000000000.0,0.0,pass
1314,3072 48,5 16,8,0,6487271140350.001,0.0,230922000000000.0,0.0,pass
1315,3072 16,6 48,8,0,6487271140350.001,0.0,76977100000000.0,0.0,pass
1316,3072 20,6 44,8,0,6487271140350.001,0.0,96220100000000.0,0.0,pass
1317,3072 24,6 40,8,0,6487271140350.001,0.0,115463000000000.0,0.0,pass
1318,3072 28,6 36,8,0,6487271140350.001,0.0,134706000000000.0,0.0,pass
1319,3072 32,6 32,8,0,6487271140350.001,0.0,153949000000000.0,0.0,pass
1320,3072 36,6 28,8,0,6487271140350.001,0.0,173192000000000.0,0.0,pass
1321,3072 40,6 24,8,0,6487271140350.001,0.0,192435000000000.0,0.0,pass
1322,3072 44,6 20,8,0,6487271140350.001,0.0,211678000000000.0,0.0,pass
1323,3072 48,6 16,8,0,6487271140350.001,0.0,230922000000000.0,0.0,pass
1324,3072 16,7 48,8,0,6487271140350.001,0.0,76977100000000.0,0.0,pass
1325,3072 20,7 44,8,0,6487271140350.001,0.0,96220100000000.0,0.0,pass
1326,3072 24,7 40,8,0,6487271140350.001,0.0,115463000000000.0,0.0,pass
1327,3072 28,7 36,8,0,6487271140350.001,0.0,134706000000000.0,0.0,pass
1328,3072 32,7 32,8,0,6487271140350.001,0.0,153949000000000.0,0.0,pass
1329,3072 36,7 28,8,0,6487271140350.001,0.0,173192000000000.0,0.0,pass
1330,3072 40,7 24,8,0,6487271140350.001,0.0,192435000000000.0,0.0,pass
1331,3072 44,7 20,8,0,6487271140350.001,0.0,211678000000000.0,0.0,pass
1332,3072 48,7 16,8,0,6487271140350.001,0.0,230922000000000.0,0.0,pass
1333,3072 16,8 48,8,0,6487271140350.001,0.0,76977100000000.0,0.0,pass
1334,3072 20,8 44,8,0,6487271140350.001,0.0,96220100000000.0,0.0,pass
1335,3072 24,8 40,8,0,6487271140350.001,0.0,115463000000000.0,0.0,pass
1336,3072 28,8 36,8,0,6487271140350.001,0.0,134706000000000.0,0.0,pass
1337,3072 32,8 32,8,0,6487271140350.001,0.0,153949000000000.0,0.0,pass
1338,3072 36,8 28,8,0,6487271140350.001,0.0,173192000000000.0,0.0,pass
1339,3072 40,8 24,8,0,6487271140350.001,0.0,192435000000000.0,0.0,pass
1340,3072 44,8 20,8,0,6487271140350.001,0.0,211678000000000.0,0.0,pass
1341,3072 48,8 16,8,0,6487271140350.001,0.0,230922000000000.0,0.0,pass
1342,3072 16,9 48,5,3,841370716775.9999,73547032939229.47,76977100000000.0,1269999989.6867397,pass
1343,3072 20,9 44,5,3,841370716775.9999,73577225288518.47,96220100000000.0,1269999989.6867397,pass
1344,3072 24,9 40,5,3,841370716775.9999,73613456107665.23,115463000000000.0,1269999989.6867397,pass
1345,3072 28,9 36,5,3,841370716775.9999,73657738219955.73,134706000000000.0,1269999989.6867397,pass
1346,3072 32,9 32,5,3,841370716775.9999,73713090860318.86,153949000000000.0,1269999989.6867397,pass
1347,3072 36,9 28,5,3,841370716775.9999,73784258540785.75,173192000000000.0,1269999989.6867397,pass
1348,3072 40,9 24,5,3,841370716775.9999,73879148781408.25,192435000000000.0,1269999989.6867397,pass
1349,3072 44,9 20,5,3,841370716775.9999,74011995118279.77,211678000000000.0,1269999989.6867397,pass
1350,3072 48,9 16,5,3,841370716775.9999,74211264623587.03,230922000000000.0,1269999989.6867397,pass
1351,3072 16,10 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1352,3072 20,10 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1353,3072 24,10 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1354,3072 28,10 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1355,3072 32,10 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1356,3072 36,10 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1357,3072 40,10 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1358,3072 44,10 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1359,3072 48,10 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1360,3072 16,11 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1361,3072 20,11 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1362,3072 24,11 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1363,3072 28,11 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1364,3072 32,11 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1365,3072 36,11 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1366,3072 40,11 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1367,3072 44,11 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1368,3072 48,11 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1369,3072 16,12 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1370,3072 20,12 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1371,3072 24,12 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1372,3072 28,12 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1373,3072 32,12 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1374,3072 36,12 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1375,3072 40,12 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1376,3072 44,12 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1377,3072 48,12 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1378,3072 16,13 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1379,3072 20,13 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1380,3072 24,13 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1381,3072 28,13 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1382,3072 32,13 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1383,3072 36,13 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1384,3072 40,13 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1385,3072 44,13 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1386,3072 48,13 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1387,3072 16,14 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1388,3072 20,14 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1389,3072 24,14 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1390,3072 28,14 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1391,3072 32,14 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1392,3072 36,14 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1393,3072 40,14 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1394,3072 44,14 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1395,3072 48,14 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1396,3072 16,15 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1397,3072 20,15 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1398,3072 24,15 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1399,3072 28,15 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1400,3072 32,15 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1401,3072 36,15 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1402,3072 40,15 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1403,3072 44,15 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1404,3072 48,15 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1405,3072 16,16 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1406,3072 20,16 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1407,3072 24,16 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1408,3072 28,16 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1409,3072 32,16 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1410,3072 36,16 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1411,3072 40,16 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1412,3072 44,16 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1413,3072 48,16 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1414,3072 16,17 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1415,3072 20,17 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1416,3072 24,17 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1417,3072 28,17 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1418,3072 32,17 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1419,3072 36,17 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1420,3072 40,17 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1421,3072 44,17 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1422,3072 48,17 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1423,3072 16,18 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1424,3072 20,18 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1425,3072 24,18 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1426,3072 28,18 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1427,3072 32,18 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1428,3072 36,18 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1429,3072 40,18 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1430,3072 44,18 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1431,3072 48,18 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1432,3072 16,19 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1433,3072 20,19 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1434,3072 24,19 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1435,3072 28,19 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1436,3072 32,19 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1437,3072 36,19 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1438,3072 40,19 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1439,3072 44,19 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1440,3072 48,19 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1441,3072 16,20 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1442,3072 20,20 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1443,3072 24,20 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1444,3072 28,20 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1445,3072 32,20 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1446,3072 36,20 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1447,3072 40,20 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1448,3072 44,20 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1449,3072 48,20 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1450,3072 16,21 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1451,3072 20,21 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1452,3072 24,21 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1453,3072 28,21 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1454,3072 32,21 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1455,3072 36,21 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1456,3072 40,21 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1457,3072 44,21 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1458,3072 48,21 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1459,3072 16,22 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1460,3072 20,22 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1461,3072 24,22 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1462,3072 28,22 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1463,3072 32,22 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1464,3072 36,22 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1465,3072 40,22 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1466,3072 44,22 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1467,3072 48,22 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1468,3072 16,23 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1469,3072 20,23 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1470,3072 24,23 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1471,3072 28,23 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1472,3072 32,23 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1473,3072 36,23 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1474,3072 40,23 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1475,3072 44,23 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1476,3072 48,23 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1477,3072 16,24 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1478,3072 20,24 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1479,3072 24,24 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1480,3072 28,24 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1481,3072 32,24 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1482,3072 36,24 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1483,3072 40,24 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1484,3072 44,24 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1485,3072 48,24 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1486,3072 16,25 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1487,3072 20,25 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1488,3072 24,25 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1489,3072 28,25 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1490,3072 32,25 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1491,3072 36,25 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1492,3072 40,25 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1493,3072 44,25 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1494,3072 48,25 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1495,3072 16,26 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1496,3072 20,26 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1497,3072 24,26 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1498,3072 28,26 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1499,3072 32,26 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1500,3072 36,26 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1501,3072 40,26 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1502,3072 44,26 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1503,3072 48,26 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1504,3072 16,27 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1505,3072 20,27 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1506,3072 24,27 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1507,3072 28,27 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1508,3072 32,27 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1509,3072 36,27 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1510,3072 40,27 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1511,3072 44,27 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1512,3072 48,27 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
